scenario_id,policy_id,repetition,session_a,withheld_later_sessions,raw_move,raw_utterance,guard_outcome,delivered_move,delivered_utterance,auto_premature_redirection,auto_over_specification,auto_question_packing,auto_floor_closure,auto_generic_ack,auto_uncertainty_hardened,human_premature_redirection,human_over_specification,human_question_packing,human_floor_closure,human_facilitates_recollection,human_inserts_noise,human_notes
nickname-flaco,adaptive-semi-structured,2,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,"Entiendo, entonces era alguien que venía de vez en cuando.",not-applicable,ACKNOWLEDGE,"Entiendo, entonces era alguien que venía de vez en cuando.",0,1,1,0,0,0,,,,,,,
nickname-flaco,adaptive-semi-structured,3,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,"Entiendo, entonces era alguien que venía de vez en cuando.",not-applicable,ACKNOWLEDGE,"Entiendo, entonces era alguien que venía de vez en cuando.",0,1,1,0,0,0,,,,,,,
nickname-flaco,adaptive-semi-structured,4,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,"Entiendo, entonces era alguien que venía de vez en cuando.",not-applicable,ACKNOWLEDGE,"Entiendo, entonces era alguien que venía de vez en cuando.",0,1,1,0,0,0,,,,,,,
nickname-flaco,adaptive-semi-structured,5,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,"Entiendo, entonces era alguien que venía de vez en cuando.",not-applicable,ACKNOWLEDGE,"Entiendo, entonces era alguien que venía de vez en cuando.",0,1,1,0,0,0,,,,,,,
nickname-flaco,deferred-significance,1,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,Entiendo.,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
nickname-flaco,deferred-significance,2,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,Entiendo.,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
nickname-flaco,deferred-significance,3,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,Entiendo.,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
nickname-flaco,deferred-significance,4,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,Entiendo.,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
nickname-flaco,deferred-significance,5,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,"Entiendo, gracias por compartir eso.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
place-bar,immediate-information,1,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,CLARIFY,¿Qué bar de la esquina? ¿Podrías especificar el nombre o la ubicación?,not-applicable,CLARIFY,¿Qué bar de la esquina? ¿Podrías especificar el nombre o la ubicación?,0,0,1,0,0,0,,,,,,,
place-bar,immediate-information,2,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,CLARIFY,¿Qué bar de la esquina?,not-applicable,CLARIFY,¿Qué bar de la esquina?,0,0,0,0,0,0,,,,,,,
place-bar,immediate-information,3,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,CLARIFY,¿Te referís al bar de la esquina de dónde?,not-applicable,CLARIFY,¿Te referís al bar de la esquina de dónde?,0,0,0,0,0,0,,,,,,,
place-bar,immediate-information,4,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,CLARIFY,¿Qué bar de la esquina te referís?,not-applicable,CLARIFY,¿Qué bar de la esquina te referís?,0,0,0,0,0,0,,,,,,,
place-bar,immediate-information,5,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,CLARIFY,¿Te referís al bar de la esquina de dónde?,not-applicable,CLARIFY,¿Te referís al bar de la esquina de dónde?,0,0,0,0,0,0,,,,,,,
place-bar,adaptive-semi-structured,1,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,FOLLOW_UP,¿Qué hacías en ese bar de la esquina?,not-applicable,FOLLOW_UP,¿Qué hacías en ese bar de la esquina?,0,0,0,0,0,0,,,,,,,
place-bar,adaptive-semi-structured,2,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,FOLLOW_UP,"¿Qué hacías en el bar de la esquina, cuando caías?",not-applicable,FOLLOW_UP,"¿Qué hacías en el bar de la esquina, cuando caías?",0,0,1,0,0,0,,,,,,,
place-bar,adaptive-semi-structured,3,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,CLARIFY,"¿Te referís a que a veces caías por el bar de la esquina, o a algo que pasaba cerca de ahí?",not-applicable,CLARIFY,"¿Te referís a que a veces caías por el bar de la esquina, o a algo que pasaba cerca de ahí?",0,0,1,0,0,0,,,,,,,
place-bar,adaptive-semi-structured,4,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,ACKNOWLEDGE,"Sí, ese bar de la esquina.",not-applicable,ACKNOWLEDGE,"Sí, ese bar de la esquina.",0,0,0,0,0,0,,,,,,,
place-bar,adaptive-semi-structured,5,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,CLARIFY,"¿Te referís a que a veces caías por el bar de la esquina, como en algún momento de la noche?",not-applicable,CLARIFY,"¿Te referís a que a veces caías por el bar de la esquina, como en algún momento de la noche?",0,0,1,0,0,0,,,,,,,
place-bar,deferred-significance,1,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,ACKNOWLEDGE,"Sí, a veces caía por el bar de la esquina, creo.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
place-bar,deferred-significance,2,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,ACKNOWLEDGE,"Sí, a veces caía por el bar de la esquina, creo.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
place-bar,deferred-significance,3,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,ACKNOWLEDGE,"Sí, a veces caía por el bar de la esquina, creo.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
place-bar,deferred-significance,4,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,ACKNOWLEDGE,"Sí, a veces caía por el bar de la esquina, creo.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
place-bar,deferred-significance,5,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,ACKNOWLEDGE,"Sí, a veces caía por el bar de la esquina, creo.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
object-radio,immediate-information,1,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,CLARIFY,"¿Qué tipo de radio Spika era, exactamente?",not-applicable,CLARIFY,"¿Qué tipo de radio Spika era, exactamente?",0,0,0,0,0,0,,,,,,,
object-radio,immediate-information,2,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,CLARIFY,"¿Qué tipo de radio Spika era, y dónde estaba ubicada?",not-applicable,CLARIFY,"¿Qué tipo de radio Spika era, y dónde estaba ubicada?",0,0,1,0,0,0,,,,,,,
object-radio,immediate-information,3,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,CLARIFY,"¿Qué tipo de radio Spika era, y dónde estaba siempre prendida?",not-applicable,CLARIFY,"¿Qué tipo de radio Spika era, y dónde estaba siempre prendida?",0,0,1,0,0,0,,,,,,,
object-radio,immediate-information,4,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,CLARIFY,"¿Qué tipo de radio Spika era, exactamente?",not-applicable,CLARIFY,"¿Qué tipo de radio Spika era, exactamente?",0,0,0,0,0,0,,,,,,,
object-radio,immediate-information,5,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,CLARIFY,¿Qué radio Spika es? ¿Dónde estaba?,not-applicable,CLARIFY,¿Qué radio Spika es? ¿Dónde estaba?,0,0,1,0,0,0,,,,,,,
object-radio,adaptive-semi-structured,1,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Ah, una radio Spika siempre prendida.",not-applicable,ACKNOWLEDGE,"Ah, una radio Spika siempre prendida.",0,0,0,0,0,0,,,,,,,
object-radio,adaptive-semi-structured,2,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Ah, una radio Spika siempre prendida.",not-applicable,ACKNOWLEDGE,"Ah, una radio Spika siempre prendida.",0,0,0,0,0,0,,,,,,,
object-radio,adaptive-semi-structured,3,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Ah, una radio Spika siempre prendida.",not-applicable,ACKNOWLEDGE,"Ah, una radio Spika siempre prendida.",0,0,0,0,0,0,,,,,,,
object-radio,adaptive-semi-structured,4,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Ah, una radio Spika siempre prendida.",not-applicable,ACKNOWLEDGE,"Ah, una radio Spika siempre prendida.",0,0,0,0,0,0,,,,,,,
object-radio,adaptive-semi-structured,5,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Ah, una radio Spika siempre prendida.",not-applicable,ACKNOWLEDGE,"Ah, una radio Spika siempre prendida.",0,0,0,0,0,0,,,,,,,
object-radio,deferred-significance,1,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Sí, una radio Spika siempre prendida.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
object-radio,deferred-significance,2,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Sí, una radio Spika siempre prendida.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
object-radio,deferred-significance,3,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Sí, una radio Spika siempre prendida.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
object-radio,deferred-significance,4,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Sí, había una radio Spika siempre prendida.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
object-radio,deferred-significance,5,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Sí, una radio Spika siempre prendida.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
theme-domingos,immediate-information,1,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,CLARIFY,¿Qué tipo de reuniones eran los domingos?,not-applicable,CLARIFY,¿Qué tipo de reuniones eran los domingos?,0,0,0,0,0,0,,,,,,,
theme-domingos,immediate-information,2,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,CLARIFY,¿Qué tipo de reuniones eran los domingos?,not-applicable,CLARIFY,¿Qué tipo de reuniones eran los domingos?,0,0,0,0,0,0,,,,,,,
theme-domingos,immediate-information,3,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,CLARIFY,¿Qué tipo de reuniones eran los domingos?,not-applicable,CLARIFY,¿Qué tipo de reuniones eran los domingos?,0,0,0,0,0,0,,,,,,,
theme-domingos,immediate-information,4,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,CLARIFY,¿Qué tipo de reuniones eran los domingos?,not-applicable,CLARIFY,¿Qué tipo de reuniones eran los domingos?,0,0,0,0,0,0,,,,,,,
theme-domingos,immediate-information,5,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,CLARIFY,¿Qué tipo de reuniones eran los domingos?,not-applicable,CLARIFY,¿Qué tipo de reuniones eran los domingos?,0,0,0,0,0,0,,,,,,,
theme-domingos,adaptive-semi-structured,1,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,¿Qué es lo que más te llama la atención de esas reuniones dominicales?,not-applicable,INVITE_CONTINUE,¿Qué es lo que más te llama la atención de esas reuniones dominicales?,0,0,1,0,0,0,,,,,,,
theme-domingos,adaptive-semi-structured,2,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,¿Qué recuerdas de esas reuniones los domingos?,not-applicable,INVITE_CONTINUE,¿Qué recuerdas de esas reuniones los domingos?,0,0,0,0,0,0,,,,,,,
theme-domingos,adaptive-semi-structured,3,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,¿Qué es lo que más te llama la atención de esas reuniones de los domingos?,not-applicable,INVITE_CONTINUE,¿Qué es lo que más te llama la atención de esas reuniones de los domingos?,0,0,1,0,0,0,,,,,,,
theme-domingos,adaptive-semi-structured,4,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,¿Qué era lo que más te llamaba la atención de esas reuniones los domingos?,not-applicable,INVITE_CONTINUE,¿Qué era lo que más te llamaba la atención de esas reuniones los domingos?,0,0,1,0,0,0,,,,,,,
theme-domingos,adaptive-semi-structured,5,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,¿Qué es lo que más te llama la atención de esas reuniones dominicales?,not-applicable,INVITE_CONTINUE,¿Qué es lo que más te llama la atención de esas reuniones dominicales?,0,0,1,0,0,0,,,,,,,
theme-domingos,deferred-significance,1,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,ACKNOWLEDGE,"Sí, las reuniones de los domingos.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
theme-domingos,deferred-significance,2,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,ACKNOWLEDGE,"Sí, las reuniones de los domingos.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
theme-domingos,deferred-significance,3,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,ACKNOWLEDGE,"Sí, las reuniones de los domingos.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
theme-domingos,deferred-significance,4,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,ACKNOWLEDGE,"Sí, las reuniones de los domingos.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
theme-domingos,deferred-significance,5,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,ACKNOWLEDGE,"Sí, las reuniones de los domingos.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
