model_id,scenario_id,repetition,session_a,withheld_later_sessions,attempt_count,accepted_attempt,delivery_source,delivered_move,delivered_utterance,attempts_json,auto_premature_redirection,auto_over_specification,auto_question_packing,auto_floor_closure,auto_generic_ack,auto_uncertainty_hardened,human_semantic_distortion,human_premature_redirection,human_over_specification,human_question_packing,human_floor_closure,human_facilitates_recollection,human_inserts_noise,human_notes
qwen3-4b-scale-control,place-bar,4,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,1,1,model,CLARIFY,¿Podrías decirme más sobre cómo caía por el bar de la esquina?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Podrías decirme más sobre cómo caía por el bar de la esquina?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Podrías decirme más sobre cómo caía por el bar de la esquina?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Podrías decirme más sobre cómo caía por el bar de la esquina?"",""guard_outcome"":""accepted"",""round_trip_ms"":794.64,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-4b-scale-control,place-bar,5,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,1,1,model,CLARIFY,¿Podrías decirme más sobre cómo caía por el bar de la esquina?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Podrías decirme más sobre cómo caía por el bar de la esquina?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Podrías decirme más sobre cómo caía por el bar de la esquina?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Podrías decirme más sobre cómo caía por el bar de la esquina?"",""guard_outcome"":""accepted"",""round_trip_ms"":749.662,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-4b-scale-control,object-radio,1,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,2,2,model,CLARIFY,¿Podrías explicarme un poco más sobre qué era la radio Spika y cómo estaba siempre encendida?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Interesante, ¿puedes decirme más sobre qué tipo de música escuchaban con esa radio Spika?\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Interesante, ¿puedes decirme más sobre qué tipo de música escuchaban con esa radio Spika?""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Interesante, ¿puedes decirme más sobre qué tipo de música escuchaban con esa radio Spika?"",""guard_outcome"":""rejected"",""round_trip_ms"":1012.402,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Podrías explicarme un poco más sobre qué era la radio Spika y cómo estaba siempre encendida?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Podrías explicarme un poco más sobre qué era la radio Spika y cómo estaba siempre encendida?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Podrías explicarme un poco más sobre qué era la radio Spika y cómo estaba siempre encendida?"",""guard_outcome"":""accepted"",""round_trip_ms"":1061.395,""error"":null}]",0,0,1,0,0,0,,,,,,,,
qwen3-4b-scale-control,object-radio,2,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,2,2,model,CLARIFY,¿Podrías explicarme un poco más sobre qué era la radio Spika?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Interesante, ¿puedes decirme más sobre esa radio Spika?\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Interesante, ¿puedes decirme más sobre esa radio Spika?""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Interesante, ¿puedes decirme más sobre esa radio Spika?"",""guard_outcome"":""rejected"",""round_trip_ms"":722.663,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Podrías explicarme un poco más sobre qué era la radio Spika?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Podrías explicarme un poco más sobre qué era la radio Spika?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Podrías explicarme un poco más sobre qué era la radio Spika?"",""guard_outcome"":""accepted"",""round_trip_ms"":840.526,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-4b-scale-control,object-radio,3,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,2,2,model,CLARIFY,¿Podrías decirme un poco más sobre qué tipo de radio Spika habías mencionado?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Interesante, ¿puedes decirme más sobre qué tipo de música escuchaban con esa radio Spika?\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Interesante, ¿puedes decirme más sobre qué tipo de música escuchaban con esa radio Spika?""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Interesante, ¿puedes decirme más sobre qué tipo de música escuchaban con esa radio Spika?"",""guard_outcome"":""rejected"",""round_trip_ms"":866.809,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Podrías decirme un poco más sobre qué tipo de radio Spika habías mencionado?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Podrías decirme un poco más sobre qué tipo de radio Spika habías mencionado?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Podrías decirme un poco más sobre qué tipo de radio Spika habías mencionado?"",""guard_outcome"":""accepted"",""round_trip_ms"":1060.812,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-4b-scale-control,object-radio,4,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,2,2,model,CLARIFY,¿Podrías explicarme un poco más sobre qué significaba tener siempre prendida una radio Spika?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Interesante, ¿puedes decirme más sobre esa radio Spika?\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Interesante, ¿puedes decirme más sobre esa radio Spika?""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Interesante, ¿puedes decirme más sobre esa radio Spika?"",""guard_outcome"":""rejected"",""round_trip_ms"":770.675,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Podrías explicarme un poco más sobre qué significaba tener siempre prendida una radio Spika?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Podrías explicarme un poco más sobre qué significaba tener siempre prendida una radio Spika?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Podrías explicarme un poco más sobre qué significaba tener siempre prendida una radio Spika?"",""guard_outcome"":""accepted"",""round_trip_ms"":1079.813,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-4b-scale-control,object-radio,5,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,2,2,model,CLARIFY,¿Podrías explicar un poco más sobre qué significa tener una radio Spika siempre prendida?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Interesante. ¿Podrías decirme más sobre esa radio Spika?\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Interesante. ¿Podrías decirme más sobre esa radio Spika?""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Interesante. ¿Podrías decirme más sobre esa radio Spika?"",""guard_outcome"":""rejected"",""round_trip_ms"":721.419,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Podrías explicar un poco más sobre qué significa tener una radio Spika siempre prendida?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Podrías explicar un poco más sobre qué significa tener una radio Spika siempre prendida?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Podrías explicar un poco más sobre qué significa tener una radio Spika siempre prendida?"",""guard_outcome"":""accepted"",""round_trip_ms"":937.216,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-4b-scale-control,theme-domingos,1,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,2,2,model,CLARIFY,¿Puedes decirme un poco más sobre qué hacían en esas reuniones de los domingos?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Entiendo, entonces las reuniones de los domingos son lo que más recuerdas. ¿Podrías decirme un poco más sobre qué hacían en esas reuniones?\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Entiendo, entonces las reuniones de los domingos son lo que más recuerdas. ¿Podrías decirme un poco más sobre qué hacían en esas reuniones?""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Entiendo, entonces las reuniones de los domingos son lo que más recuerdas. ¿Podrías decirme un poco más sobre qué hacían en esas reuniones?"",""guard_outcome"":""rejected"",""round_trip_ms"":1388.652,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Puedes decirme un poco más sobre qué hacían en esas reuniones de los domingos?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Puedes decirme un poco más sobre qué hacían en esas reuniones de los domingos?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Puedes decirme un poco más sobre qué hacían en esas reuniones de los domingos?"",""guard_outcome"":""accepted"",""round_trip_ms"":988.601,""error"":null}]",0,1,0,0,0,0,,,,,,,,
qwen3-4b-scale-control,theme-domingos,2,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,2,2,model,CLARIFY,¿Puedes decirme más sobre qué hacían esas reuniones de domingos?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Entiendo, entonces las reuniones de domingos son lo que más recuerdas. ¿Podrías decirme qué hacían esas reuniones?\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Entiendo, entonces las reuniones de domingos son lo que más recuerdas. ¿Podrías decirme qué hacían esas reuniones?""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Entiendo, entonces las reuniones de domingos son lo que más recuerdas. ¿Podrías decirme qué hacían esas reuniones?"",""guard_outcome"":""rejected"",""round_trip_ms"":1058.537,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Puedes decirme más sobre qué hacían esas reuniones de domingos?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Puedes decirme más sobre qué hacían esas reuniones de domingos?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Puedes decirme más sobre qué hacían esas reuniones de domingos?"",""guard_outcome"":""accepted"",""round_trip_ms"":996.557,""error"":null}]",0,1,0,0,0,0,,,,,,,,
qwen3-4b-scale-control,theme-domingos,3,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,2,2,model,CLARIFY,¿Puedes decirme un poco más sobre qué sucedía en esas reuniones de los domingos?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Entiendo, entonces las reuniones de los domingos son lo que más recuerdas. ¿Podrías decirme un poco más sobre qué sucedía en esas reuniones?\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Entiendo, entonces las reuniones de los domingos son lo que más recuerdas. ¿Podrías decirme un poco más sobre qué sucedía en esas reuniones?""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Entiendo, entonces las reuniones de los domingos son lo que más recuerdas. ¿Podrías decirme un poco más sobre qué sucedía en esas reuniones?"",""guard_outcome"":""rejected"",""round_trip_ms"":1271.634,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Puedes decirme un poco más sobre qué sucedía en esas reuniones de los domingos?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Puedes decirme un poco más sobre qué sucedía en esas reuniones de los domingos?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Puedes decirme un poco más sobre qué sucedía en esas reuniones de los domingos?"",""guard_outcome"":""accepted"",""round_trip_ms"":1050.874,""error"":null}]",0,1,0,0,0,0,,,,,,,,
qwen3-4b-scale-control,theme-domingos,4,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,2,2,model,CLARIFY,¿Puedes decirme un poco más sobre qué tipo de reuniones eran las de los domingos?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Entiendo, entonces las reuniones de los domingos son lo que más recuerdas. ¿Podrías decirme un poco más sobre qué tipo de reuniones eran?\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Entiendo, entonces las reuniones de los domingos son lo que más recuerdas. ¿Podrías decirme un poco más sobre qué tipo de reuniones eran?""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Entiendo, entonces las reuniones de los domingos son lo que más recuerdas. ¿Podrías decirme un poco más sobre qué tipo de reuniones eran?"",""guard_outcome"":""rejected"",""round_trip_ms"":1149.701,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Puedes decirme un poco más sobre qué tipo de reuniones eran las de los domingos?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Puedes decirme un poco más sobre qué tipo de reuniones eran las de los domingos?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Puedes decirme un poco más sobre qué tipo de reuniones eran las de los domingos?"",""guard_outcome"":""accepted"",""round_trip_ms"":1012.105,""error"":null}]",0,1,0,0,0,0,,,,,,,,
qwen3-4b-scale-control,theme-domingos,5,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,2,2,model,CLARIFY,¿Puedes decirme más sobre cómo eran esas reuniones de domingos?,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Interesante, ¿cómo eran esas reuniones de domingos?\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Interesante, ¿cómo eran esas reuniones de domingos?""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Interesante, ¿cómo eran esas reuniones de domingos?"",""guard_outcome"":""rejected"",""round_trip_ms"":755.705,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""CLARIFY\"",\""utterance\"":\""¿Puedes decirme más sobre cómo eran esas reuniones de domingos?\""}"",""parsed_model_output"":{""move"":""CLARIFY"",""utterance"":""¿Puedes decirme más sobre cómo eran esas reuniones de domingos?""},""candidate_move"":""CLARIFY"",""candidate_utterance"":""¿Puedes decirme más sobre cómo eran esas reuniones de domingos?"",""guard_outcome"":""accepted"",""round_trip_ms"":923.056,""error"":null}]",0,1,0,0,0,0,,,,,,,,
