model_id,scenario_id,repetition,session_a,withheld_later_sessions,attempt_count,accepted_attempt,delivery_source,delivered_move,delivered_utterance,attempts_json,auto_premature_redirection,auto_over_specification,auto_question_packing,auto_floor_closure,auto_generic_ack,auto_uncertainty_hardened,human_semantic_distortion,human_premature_redirection,human_over_specification,human_question_packing,human_floor_closure,human_facilitates_recollection,human_inserts_noise,human_notes
qwen3-30b-a3b-primary,place-bar,1,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,3,3,model,BACKCHANNEL,Mm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, a veces caía por el bar de la esquina, creo.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, a veces caía por el bar de la esquina, creo.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, a veces caía por el bar de la esquina, creo."",""guard_outcome"":""rejected"",""round_trip_ms"":1000.091,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Y qué pasaba cuando caías por el bar de la esquina?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Y qué pasaba cuando caías por el bar de la esquina?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Y qué pasaba cuando caías por el bar de la esquina?"",""guard_outcome"":""rejected"",""round_trip_ms"":950.897,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm."",""guard_outcome"":""accepted"",""round_trip_ms"":708.911,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,place-bar,2,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,3,3,model,BACKCHANNEL,Mm-hmm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, a veces caía por el bar de la esquina, creo.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, a veces caía por el bar de la esquina, creo.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, a veces caía por el bar de la esquina, creo."",""guard_outcome"":""rejected"",""round_trip_ms"":752.328,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Y qué pasaba cuando caías por el bar de la esquina?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Y qué pasaba cuando caías por el bar de la esquina?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Y qué pasaba cuando caías por el bar de la esquina?"",""guard_outcome"":""rejected"",""round_trip_ms"":950.576,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mm-hmm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm-hmm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm-hmm."",""guard_outcome"":""accepted"",""round_trip_ms"":746.77,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,place-bar,3,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,3,3,model,BACKCHANNEL,Mm-hmm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, a veces caía por el bar de la esquina, creo.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, a veces caía por el bar de la esquina, creo.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, a veces caía por el bar de la esquina, creo."",""guard_outcome"":""rejected"",""round_trip_ms"":736.056,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Y qué pasaba cuando caías por el bar de la esquina?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Y qué pasaba cuando caías por el bar de la esquina?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Y qué pasaba cuando caías por el bar de la esquina?"",""guard_outcome"":""rejected"",""round_trip_ms"":1026.454,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mm-hmm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm-hmm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm-hmm."",""guard_outcome"":""accepted"",""round_trip_ms"":808.076,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,place-bar,4,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,3,3,model,BACKCHANNEL,Mmhm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, a veces caía por el bar de la esquina, creo.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, a veces caía por el bar de la esquina, creo.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, a veces caía por el bar de la esquina, creo."",""guard_outcome"":""rejected"",""round_trip_ms"":772.598,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Y qué pasaba cuando caías por el bar de la esquina?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Y qué pasaba cuando caías por el bar de la esquina?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Y qué pasaba cuando caías por el bar de la esquina?"",""guard_outcome"":""rejected"",""round_trip_ms"":951.319,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mmhm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mmhm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mmhm."",""guard_outcome"":""accepted"",""round_trip_ms"":784.245,""error"":null}]",0,1,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,place-bar,5,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,3,3,model,BACKCHANNEL,Mm-hm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, a veces caía por el bar de la esquina, creo.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, a veces caía por el bar de la esquina, creo.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, a veces caía por el bar de la esquina, creo."",""guard_outcome"":""rejected"",""round_trip_ms"":835.161,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Y qué hacías cuando caías por el bar de la esquina?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Y qué hacías cuando caías por el bar de la esquina?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Y qué hacías cuando caías por el bar de la esquina?"",""guard_outcome"":""rejected"",""round_trip_ms"":1086.961,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mm-hm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm-hm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm-hm."",""guard_outcome"":""accepted"",""round_trip_ms"":707.997,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,object-radio,1,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,3,3,model,BACKCHANNEL,Mm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, una radio Spika siempre prendida.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, una radio Spika siempre prendida.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, una radio Spika siempre prendida."",""guard_outcome"":""rejected"",""round_trip_ms"":860.435,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Y cómo era escucharla siempre prendida?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Y cómo era escucharla siempre prendida?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Y cómo era escucharla siempre prendida?"",""guard_outcome"":""rejected"",""round_trip_ms"":1236.948,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm."",""guard_outcome"":""accepted"",""round_trip_ms"":932.927,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,object-radio,2,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,3,3,model,ACKNOWLEDGE,"Entiendo, siempre estaba prendida.","[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, una radio Spika siempre prendida.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, una radio Spika siempre prendida.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, una radio Spika siempre prendida."",""guard_outcome"":""rejected"",""round_trip_ms"":579.976,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Y cómo era el sonido cuando estaba prendida?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Y cómo era el sonido cuando estaba prendida?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Y cómo era el sonido cuando estaba prendida?"",""guard_outcome"":""rejected"",""round_trip_ms"":833.766,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Entiendo, siempre estaba prendida.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Entiendo, siempre estaba prendida.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Entiendo, siempre estaba prendida."",""guard_outcome"":""accepted"",""round_trip_ms"":1047.411,""error"":null}]",0,1,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,object-radio,3,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,3,3,model,BACKCHANNEL,Mm-hm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, una radio Spika siempre prendida.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, una radio Spika siempre prendida.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, una radio Spika siempre prendida."",""guard_outcome"":""rejected"",""round_trip_ms"":853.295,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Y cómo era escucharla siempre prendida?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Y cómo era escucharla siempre prendida?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Y cómo era escucharla siempre prendida?"",""guard_outcome"":""rejected"",""round_trip_ms"":857.773,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mm-hm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm-hm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm-hm."",""guard_outcome"":""accepted"",""round_trip_ms"":774.895,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,object-radio,4,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,3,3,model,ACKNOWLEDGE,"Entiendo, siempre prendida.","[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, una radio Spika siempre prendida.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, una radio Spika siempre prendida.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, una radio Spika siempre prendida."",""guard_outcome"":""rejected"",""round_trip_ms"":670.518,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Y cómo era escucharla siempre prendida?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Y cómo era escucharla siempre prendida?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Y cómo era escucharla siempre prendida?"",""guard_outcome"":""rejected"",""round_trip_ms"":909.75,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Entiendo, siempre prendida.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Entiendo, siempre prendida.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Entiendo, siempre prendida."",""guard_outcome"":""accepted"",""round_trip_ms"":763.784,""error"":null}]",0,1,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,object-radio,5,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,3,3,model,BACKCHANNEL,Mm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, una radio Spika siempre prendida.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, una radio Spika siempre prendida.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, una radio Spika siempre prendida."",""guard_outcome"":""rejected"",""round_trip_ms"":721.638,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Y cómo era escucharla siempre prendida?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Y cómo era escucharla siempre prendida?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Y cómo era escucharla siempre prendida?"",""guard_outcome"":""rejected"",""round_trip_ms"":870.651,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm."",""guard_outcome"":""accepted"",""round_trip_ms"":774.358,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,theme-domingos,1,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,3,3,model,BACKCHANNEL,Mm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, las reuniones de los domingos.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, las reuniones de los domingos.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, las reuniones de los domingos."",""guard_outcome"":""rejected"",""round_trip_ms"":1287.62,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Algún detalle de esas reuniones que te quede claro?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Algún detalle de esas reuniones que te quede claro?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Algún detalle de esas reuniones que te quede claro?"",""guard_outcome"":""rejected"",""round_trip_ms"":1014.098,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm."",""guard_outcome"":""accepted"",""round_trip_ms"":722.494,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,theme-domingos,2,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,3,3,model,BACKCHANNEL,Mm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, las reuniones de los domingos.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, las reuniones de los domingos.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, las reuniones de los domingos."",""guard_outcome"":""rejected"",""round_trip_ms"":690.416,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Algo más sobre esas reuniones de los domingos?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Algo más sobre esas reuniones de los domingos?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Algo más sobre esas reuniones de los domingos?"",""guard_outcome"":""rejected"",""round_trip_ms"":1128.804,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm."",""guard_outcome"":""accepted"",""round_trip_ms"":757.662,""error"":null}]",0,0,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,theme-domingos,3,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,3,3,model,BACKCHANNEL,Mmm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, las reuniones de los domingos.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, las reuniones de los domingos.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, las reuniones de los domingos."",""guard_outcome"":""rejected"",""round_trip_ms"":755.502,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Algo más sobre esas reuniones de los domingos?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Algo más sobre esas reuniones de los domingos?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Algo más sobre esas reuniones de los domingos?"",""guard_outcome"":""rejected"",""round_trip_ms"":1095.634,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mmm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mmm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mmm."",""guard_outcome"":""accepted"",""round_trip_ms"":775.388,""error"":null}]",0,1,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,theme-domingos,4,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,3,3,model,BACKCHANNEL,Mmm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, las reuniones de los domingos.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, las reuniones de los domingos.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, las reuniones de los domingos."",""guard_outcome"":""rejected"",""round_trip_ms"":609.702,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Algo más sobre esas reuniones de los domingos?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Algo más sobre esas reuniones de los domingos?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Algo más sobre esas reuniones de los domingos?"",""guard_outcome"":""rejected"",""round_trip_ms"":902.357,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mmm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mmm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mmm."",""guard_outcome"":""accepted"",""round_trip_ms"":767.415,""error"":null}]",0,1,0,0,0,0,,,,,,,,
qwen3-30b-a3b-primary,theme-domingos,5,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,3,3,model,BACKCHANNEL,Mm.,"[{""attempt"":1,""raw_model_output"":""{\""move\"":\""ACKNOWLEDGE\"",\""utterance\"":\""Sí, las reuniones de los domingos.\""}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, las reuniones de los domingos.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, las reuniones de los domingos."",""guard_outcome"":""rejected"",""round_trip_ms"":747.9,""error"":null},{""attempt"":2,""raw_model_output"":""{\""move\"":\""INVITE_CONTINUE\"",\""utterance\"":\""¿Algo más sobre esas reuniones de los domingos?\""}"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Algo más sobre esas reuniones de los domingos?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Algo más sobre esas reuniones de los domingos?"",""guard_outcome"":""rejected"",""round_trip_ms"":1060.876,""error"":null},{""attempt"":3,""raw_model_output"":""{\""move\"":\""BACKCHANNEL\"",\""utterance\"":\""Mm.\""}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm."",""guard_outcome"":""accepted"",""round_trip_ms"":816.209,""error"":null}]",0,0,0,0,0,0,,,,,,,,
