scenario_id,policy_id,repetition,session_a,withheld_later_sessions,raw_move,raw_utterance,guard_outcome,delivered_move,delivered_utterance,auto_premature_redirection,auto_over_specification,auto_question_packing,auto_floor_closure,auto_generic_ack,auto_uncertainty_hardened,human_premature_redirection,human_over_specification,human_question_packing,human_floor_closure,human_facilitates_recollection,human_inserts_noise,human_notes
nickname-flaco,adaptive-semi-structured,3,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",INVITE_CONTINUE,"Ah, ¿sí? Contame más sobre eso.",not-applicable,INVITE_CONTINUE,"Ah, ¿sí? Contame más sobre eso.",0,0,0,0,0,0,,,,,,,
nickname-flaco,adaptive-semi-structured,4,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",INVITE_CONTINUE,"Ah, interesante... ¿Y podrías contarme más sobre eso?",not-applicable,INVITE_CONTINUE,"Ah, interesante... ¿Y podrías contarme más sobre eso?",0,0,0,0,0,0,,,,,,,
nickname-flaco,adaptive-semi-structured,5,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",INVITE_CONTINUE,"Ah, ¿sí? Contame más sobre eso, si querés.",not-applicable,INVITE_CONTINUE,"Ah, ¿sí? Contame más sobre eso, si querés.",0,0,0,0,0,0,,,,,,,
nickname-flaco,deferred-significance,1,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,"Ah, sí.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
nickname-flaco,deferred-significance,2,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,"Ah, sí.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
nickname-flaco,deferred-significance,3,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",ACKNOWLEDGE,"Ah, interesante.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
nickname-flaco,deferred-significance,4,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",BACKCHANNEL,Ajá,accepted,BACKCHANNEL,Ajá,0,1,0,0,1,0,,,,,,,
nickname-flaco,deferred-significance,5,Del Flaco yo no me acuerdo; mi vieja decía que aparecía por casa.,"Al Flaco lo veía a veces cerca del club. || Mi tío también hablaba de el Flaco, pero nunca supe el nombre.",INVITE_CONTINUE,"Ah, ¿sí? Contame más de eso.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
place-bar,immediate-information,1,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,FOLLOW_UP,¿Podés contar más sobre ese bar? ¿Cómo se llamaba o qué lo hacía especial?,not-applicable,FOLLOW_UP,¿Podés contar más sobre ese bar? ¿Cómo se llamaba o qué lo hacía especial?,0,0,1,0,0,0,,,,,,,
place-bar,immediate-information,2,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,FOLLOW_UP,¿Podés contarme más sobre ese bar? ¿Cómo se llamaba o qué lo hacía especial?,not-applicable,FOLLOW_UP,¿Podés contarme más sobre ese bar? ¿Cómo se llamaba o qué lo hacía especial?,0,0,1,0,0,0,,,,,,,
place-bar,immediate-information,3,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,CLARIFY,¿Qué bar era ese? ¿Y en qué esquina estaba?,not-applicable,CLARIFY,¿Qué bar era ese? ¿Y en qué esquina estaba?,0,0,1,0,0,0,,,,,,,
place-bar,immediate-information,4,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,FOLLOW_UP,¿Podrías decirme cuál era el nombre del bar de la esquina?,not-applicable,FOLLOW_UP,¿Podrías decirme cuál era el nombre del bar de la esquina?,0,0,0,0,0,1,,,,,,,
place-bar,immediate-information,5,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,CLARIFY,¿Qué bar de la esquina mencionás? ¿Era algún lugar en particular que frecuentabas?,not-applicable,CLARIFY,¿Qué bar de la esquina mencionás? ¿Era algún lugar en particular que frecuentabas?,0,0,1,0,0,0,,,,,,,
place-bar,adaptive-semi-structured,1,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,INVITE_CONTINUE,¿Y qué te llevaba a pasar por ese bar?,not-applicable,INVITE_CONTINUE,¿Y qué te llevaba a pasar por ese bar?,0,0,0,0,0,0,,,,,,,
place-bar,adaptive-semi-structured,2,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,INVITE_CONTINUE,"Ah, sí. ¿Qué tipo de ambiente había en ese bar?",not-applicable,INVITE_CONTINUE,"Ah, sí. ¿Qué tipo de ambiente había en ese bar?",0,0,0,0,0,0,,,,,,,
place-bar,adaptive-semi-structured,3,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,INVITE_CONTINUE,"Ah, sí, contame más sobre eso.",not-applicable,INVITE_CONTINUE,"Ah, sí, contame más sobre eso.",0,0,0,0,0,0,,,,,,,
place-bar,adaptive-semi-structured,4,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,INVITE_CONTINUE,"Ah sí, contame más sobre eso.",not-applicable,INVITE_CONTINUE,"Ah sí, contame más sobre eso.",0,0,0,0,0,0,,,,,,,
place-bar,adaptive-semi-structured,5,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,INVITE_CONTINUE,"Ah sí, contame más sobre eso.",not-applicable,INVITE_CONTINUE,"Ah sí, contame más sobre eso.",0,0,0,0,0,0,,,,,,,
place-bar,deferred-significance,1,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,INVITE_CONTINUE,Ahá,accepted,INVITE_CONTINUE,Ahá,0,1,0,0,0,0,,,,,,,
place-bar,deferred-significance,2,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,ACKNOWLEDGE,ahá,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
place-bar,deferred-significance,3,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,ACKNOWLEDGE,"Ah, sí.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
place-bar,deferred-significance,4,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,ACKNOWLEDGE,Ajá.,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
place-bar,deferred-significance,5,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,ACKNOWLEDGE,Ah sí.,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
object-radio,immediate-information,1,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,FOLLOW_UP,¿Podés contar más sobre esa radio Spika? ¿Era de qué tipo o modelo?,not-applicable,FOLLOW_UP,¿Podés contar más sobre esa radio Spika? ¿Era de qué tipo o modelo?,0,0,1,0,0,0,,,,,,,
object-radio,immediate-information,2,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,FOLLOW_UP,¿Podés decirme en qué año o época era eso?,not-applicable,FOLLOW_UP,¿Podés decirme en qué año o época era eso?,1,0,0,0,0,0,,,,,,,
object-radio,immediate-information,3,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,FOLLOW_UP,¿Podrías decirme en qué lugar estaba esa radio Spika?,not-applicable,FOLLOW_UP,¿Podrías decirme en qué lugar estaba esa radio Spika?,0,0,0,0,0,0,,,,,,,
object-radio,immediate-information,4,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,FOLLOW_UP,¿Podrías decirme en qué lugar se encontraba la radio Spika?,not-applicable,FOLLOW_UP,¿Podrías decirme en qué lugar se encontraba la radio Spika?,0,0,0,0,0,0,,,,,,,
object-radio,immediate-information,5,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,FOLLOW_UP,¿Podrías mencionar en qué año aproximadamente era esto?,not-applicable,FOLLOW_UP,¿Podrías mencionar en qué año aproximadamente era esto?,1,0,0,0,0,0,,,,,,,
object-radio,adaptive-semi-structured,1,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,INVITE_CONTINUE,"Ah, ¿sí? Contame más de eso.",not-applicable,INVITE_CONTINUE,"Ah, ¿sí? Contame más de eso.",0,0,0,0,0,0,,,,,,,
object-radio,adaptive-semi-structured,2,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,INVITE_CONTINUE,"Ah, ¿sí? Contame más sobre eso.",not-applicable,INVITE_CONTINUE,"Ah, ¿sí? Contame más sobre eso.",0,0,0,0,0,0,,,,,,,
object-radio,adaptive-semi-structured,3,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,INVITE_CONTINUE,"Ah, qué interesante... ¿Y qué tipo de programas escuchabas en esa radio?",not-applicable,INVITE_CONTINUE,"Ah, qué interesante... ¿Y qué tipo de programas escuchabas en esa radio?",0,0,1,0,0,0,,,,,,,
object-radio,adaptive-semi-structured,4,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,INVITE_CONTINUE,"Ah, ¿y cómo era eso de tener la radio siempre prendida?",not-applicable,INVITE_CONTINUE,"Ah, ¿y cómo era eso de tener la radio siempre prendida?",0,0,0,0,0,0,,,,,,,
object-radio,adaptive-semi-structured,5,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,INVITE_CONTINUE,"Ah, ¿sí? Contame más sobre eso.",not-applicable,INVITE_CONTINUE,"Ah, ¿sí? Contame más sobre eso.",0,0,0,0,0,0,,,,,,,
object-radio,deferred-significance,1,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,BACKCHANNEL,"Ah, sí.",accepted,BACKCHANNEL,"Ah, sí.",0,0,0,0,0,0,,,,,,,
object-radio,deferred-significance,2,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,ahá,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
object-radio,deferred-significance,3,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Ah, una radio Spika.",accepted,ACKNOWLEDGE,"Ah, una radio Spika.",0,0,0,0,0,0,,,,,,,
object-radio,deferred-significance,4,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,ACKNOWLEDGE,"Ah, sí.",fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
object-radio,deferred-significance,5,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,BACKCHANNEL,"Ah, sí.",accepted,BACKCHANNEL,"Ah, sí.",0,0,0,0,0,0,,,,,,,
theme-domingos,immediate-information,1,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,FOLLOW_UP,¿Podrías contarme más sobre esas reuniones de los domingos? ¿Quiénes participaban o qué actividades se realizaban?,not-applicable,FOLLOW_UP,¿Podrías contarme más sobre esas reuniones de los domingos? ¿Quiénes participaban o qué actividades se realizaban?,0,0,1,0,0,0,,,,,,,
theme-domingos,immediate-information,2,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,FOLLOW_UP,¿Qué tipo de reuniones eran esas?,not-applicable,FOLLOW_UP,¿Qué tipo de reuniones eran esas?,0,0,0,0,0,0,,,,,,,
theme-domingos,immediate-information,3,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,FOLLOW_UP,"¿Qué tipo de reuniones eran? ¿Era algo familiar, social o de algún club?",not-applicable,FOLLOW_UP,"¿Qué tipo de reuniones eran? ¿Era algo familiar, social o de algún club?",0,0,1,0,0,0,,,,,,,
theme-domingos,immediate-information,4,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,FOLLOW_UP,¿Podés contar algo más específico de esas reuniones?,not-applicable,FOLLOW_UP,¿Podés contar algo más específico de esas reuniones?,0,0,0,0,0,0,,,,,,,
theme-domingos,immediate-information,5,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,FOLLOW_UP,¿Podés contar algo más sobre esas reuniones de los domingos?,not-applicable,FOLLOW_UP,¿Podés contar algo más sobre esas reuniones de los domingos?,0,0,0,0,0,0,,,,,,,
theme-domingos,adaptive-semi-structured,1,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,"Ah, las reuniones de los domingos... ¿podrías contarme un poco más sobre eso?",not-applicable,INVITE_CONTINUE,"Ah, las reuniones de los domingos... ¿podrías contarme un poco más sobre eso?",0,0,0,0,0,0,,,,,,,
theme-domingos,adaptive-semi-structured,2,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,"Ah, las reuniones de los domingos... ¿podés contar un poco más sobre eso?",not-applicable,INVITE_CONTINUE,"Ah, las reuniones de los domingos... ¿podés contar un poco más sobre eso?",0,0,0,0,0,0,,,,,,,
theme-domingos,adaptive-semi-structured,3,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,"Ah, interesante. ¿Qué tipo de reuniones eran esas?",not-applicable,INVITE_CONTINUE,"Ah, interesante. ¿Qué tipo de reuniones eran esas?",0,0,0,0,0,0,,,,,,,
theme-domingos,adaptive-semi-structured,4,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,"Ah, las reuniones de los domingos... ¿podrías contarme un poco más sobre eso?",not-applicable,INVITE_CONTINUE,"Ah, las reuniones de los domingos... ¿podrías contarme un poco más sobre eso?",0,0,0,0,0,0,,,,,,,
theme-domingos,adaptive-semi-structured,5,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,"Ah, interesante. ¿Qué es lo que más se te viene a la mente de esas reuniones?",not-applicable,INVITE_CONTINUE,"Ah, interesante. ¿Qué es lo que más se te viene a la mente de esas reuniones?",0,0,1,0,0,0,,,,,,,
theme-domingos,deferred-significance,1,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,...,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
theme-domingos,deferred-significance,2,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,ACKNOWLEDGE,"Ah, sí, los domingos.",accepted,ACKNOWLEDGE,"Ah, sí, los domingos.",0,0,0,0,0,0,,,,,,,
theme-domingos,deferred-significance,3,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,...,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
theme-domingos,deferred-significance,4,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,...,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
theme-domingos,deferred-significance,5,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,INVITE_CONTINUE,...,fallback,INVITE_CONTINUE,Contame.,0,0,0,0,0,0,,,,,,,
