model_id,scenario_id,repetition,session_a,withheld_later_sessions,attempt_count,accepted_attempt,delivery_source,delivered_move,delivered_utterance,attempts_json,auto_premature_redirection,auto_over_specification,auto_question_packing,auto_floor_closure,auto_generic_ack,auto_uncertainty_hardened,human_semantic_distortion,human_premature_redirection,human_over_specification,human_question_packing,human_floor_closure,human_facilitates_recollection,human_inserts_noise,human_notes
mistral-small-3-2-cross-family,place-bar,1,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,3,,deterministic-fallback,INVITE_CONTINUE,Contame.,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""INVITE_CONTINUE\"",\n  \""utterance\"": \""...\""\n}\n```"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""...""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""..."",""guard_outcome"":""rejected"",""round_trip_ms"":3720.255,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""Ahá.\""\n}\n```"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Ahá.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Ahá."",""guard_outcome"":""rejected"",""round_trip_ms"":4009.469,""error"":null},{""attempt"":3,""raw_model_output"":""```json\n{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""...\""\n}\n```"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""...""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""..."",""guard_outcome"":""rejected"",""round_trip_ms"":3489.346,""error"":null}]",0,0,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,place-bar,2,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,2,2,model,BACKCHANNEL,Ajá...,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""INVITE_CONTINUE\"",\n  \""utterance\"": \""...\""\n}\n```"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""...""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""..."",""guard_outcome"":""rejected"",""round_trip_ms"":3056.862,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""Ajá...\""\n}\n```"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Ajá...""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Ajá..."",""guard_outcome"":""accepted"",""round_trip_ms"":3747.005,""error"":null}]",0,1,0,0,1,0,,,,,,,,
mistral-small-3-2-cross-family,place-bar,3,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,2,2,model,INVITE_CONTINUE,Cuéntame.,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""Ah, sí.\""\n}\n```"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Ah, sí.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Ah, sí."",""guard_outcome"":""rejected"",""round_trip_ms"":3299.758,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""INVITE_CONTINUE\"",\n  \""utterance\"": \""Cuéntame.\""\n}\n```"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""Cuéntame.""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""Cuéntame."",""guard_outcome"":""accepted"",""round_trip_ms"":4318.979,""error"":null}]",0,1,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,place-bar,4,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,2,2,model,BACKCHANNEL,Ajá.,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""INVITE_CONTINUE\"",\n  \""utterance\"": \""...\""\n}\n```"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""...""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""..."",""guard_outcome"":""rejected"",""round_trip_ms"":3202.237,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""Ajá.\""\n}\n```"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Ajá.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Ajá."",""guard_outcome"":""accepted"",""round_trip_ms"":3888.022,""error"":null}]",0,1,0,0,1,0,,,,,,,,
mistral-small-3-2-cross-family,place-bar,5,"A veces caía por el bar de la esquina, creo.",Nos encontrábamos en el bar de la esquina. || Mi hermana se acordaba del bar de la esquina por la radio.,3,3,model,BACKCHANNEL,mm,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""Ajá\""\n}\n```"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Ajá""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Ajá"",""guard_outcome"":""rejected"",""round_trip_ms"":3238.351,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""INVITE_CONTINUE\"",\n  \""utterance\"": \""...\""\n}\n```"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""...""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""..."",""guard_outcome"":""rejected"",""round_trip_ms"":3562.884,""error"":null},{""attempt"":3,""raw_model_output"":""```json\n{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""mm\""\n}\n```"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""mm""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""mm"",""guard_outcome"":""accepted"",""round_trip_ms"":3559.809,""error"":null}]",0,0,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,object-radio,1,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,2,2,model,BACKCHANNEL,Mmm.,"[{""attempt"":1,""raw_model_output"":""{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""Ah, sí.\""\n}"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Ah, sí.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Ah, sí."",""guard_outcome"":""rejected"",""round_trip_ms"":3620.342,""error"":null},{""attempt"":2,""raw_model_output"":""{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""Mmm.\""\n}"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mmm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mmm."",""guard_outcome"":""accepted"",""round_trip_ms"":3256.59,""error"":null}]",0,1,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,object-radio,2,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,1,1,model,BACKCHANNEL,"Ah, interesante.","[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""Ah, interesante.\""\n}\n```"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Ah, interesante.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Ah, interesante."",""guard_outcome"":""accepted"",""round_trip_ms"":3042.626,""error"":null}]",0,0,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,object-radio,3,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,2,2,model,BACKCHANNEL,Mmm.,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""Ah, sí.\""\n}\n```"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Ah, sí.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Ah, sí."",""guard_outcome"":""rejected"",""round_trip_ms"":3311.799,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""Mmm.\""\n}\n```"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mmm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mmm."",""guard_outcome"":""accepted"",""round_trip_ms"":3402.876,""error"":null}]",0,1,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,object-radio,4,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,2,2,model,BACKCHANNEL,Mmm.,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""Sí, mencionaste que había una radio Spika siempre prendida.\""\n}\n```"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Sí, mencionaste que había una radio Spika siempre prendida.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Sí, mencionaste que había una radio Spika siempre prendida."",""guard_outcome"":""rejected"",""round_trip_ms"":4585.86,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""Mmm.\""\n}\n```"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mmm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mmm."",""guard_outcome"":""accepted"",""round_trip_ms"":3391.539,""error"":null}]",0,1,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,object-radio,5,Había una radio Spika siempre prendida.,Me acuerdo de la radio Spika arriba de la heladera. || La radio Spika era lo primero que se escuchaba al entrar.,2,2,model,BACKCHANNEL,Hmm.,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""Ah, sí.\""\n}\n```"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Ah, sí.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Ah, sí."",""guard_outcome"":""rejected"",""round_trip_ms"":3109.732,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""Hmm.\""\n}\n```"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Hmm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Hmm."",""guard_outcome"":""accepted"",""round_trip_ms"":3512.507,""error"":null}]",0,1,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,theme-domingos,1,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,3,3,model,BACKCHANNEL,Mm.,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""INVITE_CONTINUE\"",\n  \""utterance\"": \""...\""\n}\n```"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""...""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""..."",""guard_outcome"":""rejected"",""round_trip_ms"":3603.347,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""Ah, sí.\""\n}\n```"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Ah, sí.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Ah, sí."",""guard_outcome"":""rejected"",""round_trip_ms"":3735.368,""error"":null},{""attempt"":3,""raw_model_output"":""```json\n{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""Mm.\""\n}\n```"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm."",""guard_outcome"":""accepted"",""round_trip_ms"":3349.813,""error"":null}]",0,0,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,theme-domingos,2,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,1,1,model,ACKNOWLEDGE,"Ah, sí, los domingos.","[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""Ah, sí, los domingos.\""\n}\n```"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Ah, sí, los domingos.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Ah, sí, los domingos."",""guard_outcome"":""accepted"",""round_trip_ms"":3661.554,""error"":null}]",0,0,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,theme-domingos,3,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,2,2,model,BACKCHANNEL,mm,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""entiendo\""\n}\n```"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""entiendo""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""entiendo"",""guard_outcome"":""rejected"",""round_trip_ms"":3068.55,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""mm\""\n}\n```"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""mm""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""mm"",""guard_outcome"":""accepted"",""round_trip_ms"":3226.092,""error"":null}]",0,0,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,theme-domingos,4,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,3,3,model,BACKCHANNEL,Mm.,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""INVITE_CONTINUE\"",\n  \""utterance\"": \""¿Podés contar un poco más de esas reuniones?\""\n}\n```"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""¿Podés contar un poco más de esas reuniones?""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""¿Podés contar un poco más de esas reuniones?"",""guard_outcome"":""rejected"",""round_trip_ms"":4020.748,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""Ahá.\""\n}\n```"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Ahá.""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Ahá."",""guard_outcome"":""rejected"",""round_trip_ms"":3425.836,""error"":null},{""attempt"":3,""raw_model_output"":""```json\n{\n  \""move\"": \""BACKCHANNEL\"",\n  \""utterance\"": \""Mm.\""\n}\n```"",""parsed_model_output"":{""move"":""BACKCHANNEL"",""utterance"":""Mm.""},""candidate_move"":""BACKCHANNEL"",""candidate_utterance"":""Mm."",""guard_outcome"":""accepted"",""round_trip_ms"":3431.848,""error"":null}]",0,0,0,0,0,0,,,,,,,,
mistral-small-3-2-cross-family,theme-domingos,5,"Lo que recuerdo son las reuniones de los domingos, nada muy preciso.",Las reuniones de los domingos eran cuando venía más gente. || Mi padre nombraba mucho las reuniones de los domingos.,2,2,model,ACKNOWLEDGE,Las reuniones de los domingos...,"[{""attempt"":1,""raw_model_output"":""```json\n{\n  \""move\"": \""INVITE_CONTINUE\"",\n  \""utterance\"": \""...\""\n}\n```"",""parsed_model_output"":{""move"":""INVITE_CONTINUE"",""utterance"":""...""},""candidate_move"":""INVITE_CONTINUE"",""candidate_utterance"":""..."",""guard_outcome"":""rejected"",""round_trip_ms"":2822.869,""error"":null},{""attempt"":2,""raw_model_output"":""```json\n{\n  \""move\"": \""ACKNOWLEDGE\"",\n  \""utterance\"": \""Las reuniones de los domingos...\""\n}\n```"",""parsed_model_output"":{""move"":""ACKNOWLEDGE"",""utterance"":""Las reuniones de los domingos...""},""candidate_move"":""ACKNOWLEDGE"",""candidate_utterance"":""Las reuniones de los domingos..."",""guard_outcome"":""accepted"",""round_trip_ms"":4052.647,""error"":null}]",0,0,0,0,0,0,,,,,,,,
